X Y Z
1.11262e+11 8.96312e+10 3.88236e+10
1.11193e+11 8.97038e+10 3.8855e+10
1.11123e+11 8.97764e+10 3.88864e+10
1.11054e+11 8.9849e+10 3.89177e+10
1.10984e+11 8.99216e+10 3.89491e+10
1.10915e+11 8.99941e+10 3.89805e+10
1.10846e+11 9.00666e+10 3.90119e+10
1.10776e+11 9.01391e+10 3.90432e+10
1.10707e+11 9.02116e+10 3.90746e+10
1.10637e+11 9.0284e+10 3.91059e+10
1.10567e+11 9.03565e+10 3.91373e+10
1.10498e+11 9.04289e+10 3.91686e+10
1.10428e+11 9.05013e+10 3.91999e+10
1.10358e+11 9.05736e+10 3.92312e+10
1.10288e+11 9.0646e+10 3.92626e+10
1.10219e+11 9.07183e+10 3.92939e+10
1.10149e+11 9.07906e+10 3.93252e+10
1.10079e+11 9.08629e+10 3.93565e+10
1.10009e+11 9.09351e+10 3.93878e+10
1.09939e+11 9.10074e+10 3.9419e+10
1.09869e+11 9.10796e+10 3.94503e+10
1.09799e+11 9.11518e+10 3.94816e+10
1.09729e+11 9.1224e+10 3.95129e+10
1.09658e+11 9.12962e+10 3.95441e+10
1.09588e+11 9.13683e+10 3.95754e+10
1.09518e+11 9.14405e+10 3.96066e+10
1.09448e+11 9.15126e+10 3.96379e+10
1.09377e+11 9.15847e+10 3.96691e+10
1.09307e+11 9.16567e+10 3.97004e+10
1.09236e+11 9.17288e+10 3.97316e+10
1.09166e+11 9.18008e+10 3.97628e+10
1.09095e+11 9.18729e+10 3.97941e+10
1.09025e+11 9.19449e+10 3.98253e+10
1.08954e+11 9.20169e+10 3.98565e+10
1.08883e+11 9.20889e+10 3.98877e+10
1.08813e+11 9.21608e+10 3.99189e+10
1.08742e+11 9.22328e+10 3.99502e+10
1.08671e+11 9.23047e+10 3.99814e+10
1.086e+11 9.23767e+10 4.00126e+10
1.08529e+11 9.24486e+10 4.00438e+10
1.08459e+11 9.25205e+10 4.0075e+10
1.08388e+11 9.25923e+10 4.01062e+10
1.08316e+11 9.26642e+10 4.01374e+10
1.08245e+11 9.27361e+10 4.01686e+10
1.08174e+11 9.28079e+10 4.01998e+10
1.08103e+11 9.28798e+10 4.0231e+10
1.08032e+11 9.29516e+10 4.02622e+10
1.07961e+11 9.30234e+10 4.02934e+10
1.07889e+11 9.30952e+10 4.03245e+10
1.07818e+11 9.3167e+10 4.03557e+10
1.07746e+11 9.32387e+10 4.03869e+10
1.07675e+11 9.33105e+10 4.04181e+10
1.07603e+11 9.33823e+10 4.04493e+10
1.07532e+11 9.3454e+10 4.04805e+10
1.0746e+11 9.35258e+10 4.05117e+10
1.07388e+11 9.35975e+10 4.05429e+10
1.07317e+11 9.36692e+10 4.05741e+10
1.07245e+11 9.37409e+10 4.06052e+10
1.07173e+11 9.38126e+10 4.06364e+10
1.07101e+11 9.38843e+10 4.06676e+10
1.07029e+11 9.3956e+10 4.06988e+10
1.06957e+11 9.40277e+10 4.073e+10
1.06885e+11 9.40994e+10 4.07612e+10
1.06813e+11 9.4171e+10 4.07924e+10
1.06741e+11 9.42427e+10 4.08236e+10
1.06669e+11 9.43144e+10 4.08548e+10
1.06596e+11 9.4386e+10 4.0886e+10
1.06524e+11 9.44577e+10 4.09172e+10
1.06451e+11 9.45293e+10 4.09484e+10
1.06379e+11 9.46009e+10 4.09796e+10
1.06306e+11 9.46726e+10 4.10109e+10
1.06234e+11 9.47442e+10 4.10421e+10
1.06161e+11 9.48158e+10 4.10733e+10
1.06088e+11 9.48874e+10 4.11045e+10
1.06016e+11 9.49591e+10 4.11357e+10
1.05943e+11 9.50307e+10 4.1167e+10
1.0587e+11 9.51023e+10 4.11982e+10
1.05797e+11 9.51739e+10 4.12294e+10
1.05724e+11 9.52455e+10 4.12607e+10
1.0565e+11 9.53171e+10 4.12919e+10
1.05577e+11 9.53887e+10 4.13232e+10
1.05504e+11 9.54603e+10 4.13544e+10
1.05431e+11 9.55319e+10 4.13857e+10
1.05357e+11 9.56035e+10 4.14169e+10
1.05284e+11 9.56751e+10 4.14482e+10
1.0521e+11 9.57467e+10 4.14795e+10
1.05137e+11 9.58183e+10 4.15107e+10
1.05063e+11 9.58898e+10 4.1542e+10
1.04989e+11 9.59614e+10 4.15733e+10
1.04915e+11 9.6033e+10 4.16046e+10
1.04841e+11 9.61046e+10 4.16359e+10
1.04767e+11 9.61762e+10 4.16672e+10
1.04693e+11 9.62478e+10 4.16985e+10
1.04619e+11 9.63193e+10 4.17298e+10
1.04545e+11 9.63909e+10 4.17611e+10
1.0447e+11 9.64625e+10 4.17924e+10
1.04396e+11 9.65341e+10 4.18237e+10
1.04321e+11 9.66056e+10 4.1855e+10
1.04247e+11 9.66772e+10 4.18864e+10
1.04172e+11 9.67488e+10 4.19177e+10
1.04097e+11 9.68204e+10 4.1949e+10
1.04022e+11 9.68919e+10 4.19804e+10
1.03947e+11 9.69635e+10 4.20117e+10
1.03872e+11 9.70351e+10 4.20431e+10
1.03797e+11 9.71066e+10 4.20744e+10
1.03722e+11 9.71782e+10 4.21058e+10
1.03646e+11 9.72497e+10 4.21371e+10
1.03571e+11 9.73213e+10 4.21685e+10
1.03495e+11 9.73928e+10 4.21999e+10
1.0342e+11 9.74644e+10 4.22312e+10
1.03344e+11 9.75359e+10 4.22626e+10
1.03268e+11 9.76074e+10 4.2294e+10
1.03192e+11 9.7679e+10 4.23253e+10
1.03116e+11 9.77505e+10 4.23567e+10
1.0304e+11 9.7822e+10 4.23881e+10
1.02963e+11 9.78935e+10 4.24195e+10
1.02887e+11 9.7965e+10 4.24508e+10
1.0281e+11 9.80365e+10 4.24822e+10
1.02734e+11 9.81079e+10 4.25136e+10
1.02657e+11 9.81794e+10 4.2545e+10
1.0258e+11 9.82508e+10 4.25763e+10
1.02503e+11 9.83223e+10 4.26077e+10
1.02426e+11 9.83937e+10 4.26391e+10
1.02349e+11 9.84651e+10 4.26705e+10
1.02272e+11 9.85365e+10 4.27018e+10
1.02194e+11 9.86079e+10 4.27332e+10
1.02117e+11 9.86792e+10 4.27645e+10
1.02039e+11 9.87506e+10 4.27959e+10
1.01961e+11 9.88219e+10 4.28272e+10
1.01883e+11 9.88932e+10 4.28586e+10
1.01805e+11 9.89645e+10 4.28899e+10
1.01727e+11 9.90357e+10 4.29213e+10
1.01649e+11 9.9107e+10 4.29526e+10
1.0157e+11 9.91782e+10 4.29839e+10
1.01492e+11 9.92494e+10 4.30152e+10
1.01413e+11 9.93205e+10 4.30465e+10
1.01334e+11 9.93916e+10 4.30778e+10
1.01255e+11 9.94627e+10 4.3109e+10
1.01176e+11 9.95338e+10 4.31403e+10
1.01097e+11 9.96048e+10 4.31715e+10
1.01017e+11 9.96758e+10 4.32028e+10
1.00938e+11 9.97467e+10 4.3234e+10
1.00858e+11 9.98176e+10 4.32652e+10
1.00779e+11 9.98885e+10 4.32964e+10
1.00699e+11 9.99593e+10 4.33276e+10
1.00619e+11 1.0003e+11 4.33587e+10
1.00539e+11 1.00101e+11 4.33898e+10
1.00458e+11 1.00172e+11 4.3421e+10
1.00378e+11 1.00242e+11 4.34521e+10
1.00297e+11 1.00313e+11 4.34831e+10
1.00217e+11 1.00383e+11 4.35142e+10
1.00136e+11 1.00454e+11 4.35452e+10
1.00055e+11 1.00524e+11 4.35762e+10
9.99738e+10 1.00595e+11 4.36072e+10
9.98926e+10 1.00665e+11 4.36382e+10
9.98112e+10 1.00735e+11 4.36691e+10
9.97297e+10 1.00806e+11 4.37e+10
9.96481e+10 1.00876e+11 4.37309e+10
9.95664e+10 1.00946e+11 4.37617e+10
9.94845e+10 1.01016e+11 4.37925e+10
9.94025e+10 1.01086e+11 4.38233e+10
9.93203e+10 1.01156e+11 4.38541e+10
9.9238e+10 1.01226e+11 4.38848e+10
9.91556e+10 1.01295e+11 4.39155e+10
9.90731e+10 1.01365e+11 4.39462e+10
9.89904e+10 1.01435e+11 4.39768e+10
9.89076e+10 1.01504e+11 4.40074e+10
9.88247e+10 1.01574e+11 4.4038e+10
9.87416e+10 1.01643e+11 4.40685e+10
9.86584e+10 1.01712e+11 4.4099e+10
9.85751e+10 1.01782e+11 4.41294e+10
9.84917e+10 1.01851e+11 4.41599e+10
9.84082e+10 1.0192e+11 4.41902e+10
9.83245e+10 1.01989e+11 4.42206e+10
9.82407e+10 1.02058e+11 4.42509e+10
9.81568e+10 1.02126e+11 4.42811e+10
9.80728e+10 1.02195e+11 4.43114e+10
9.79886e+10 1.02264e+11 4.43415e+10
9.79044e+10 1.02332e+11 4.43717e+10
9.782e+10 1.02401e+11 4.44018e+10
9.77355e+10 1.02469e+11 4.44318e+10
9.76509e+10 1.02538e+11 4.44618e+10
9.75662e+10 1.02606e+11 4.44918e+10
9.74814e+10 1.02674e+11 4.45217e+10
9.73964e+10 1.02742e+11 4.45516e+10
9.73114e+10 1.0281e+11 4.45814e+10
9.72262e+10 1.02878e+11 4.46112e+10
9.7141e+10 1.02945e+11 4.4641e+10
9.70556e+10 1.03013e+11 4.46707e+10
9.69702e+10 1.03081e+11 4.47003e+10
9.68846e+10 1.03148e+11 4.47299e+10
9.67989e+10 1.03215e+11 4.47595e+10
9.67132e+10 1.03283e+11 4.4789e+10
9.66273e+10 1.0335e+11 4.48184e+10
9.65414e+10 1.03417e+11 4.48479e+10
9.64553e+10 1.03484e+11 4.48772e+10
9.63692e+10 1.03551e+11 4.49066e+10
9.62829e+10 1.03617e+11 4.49358e+10
9.61966e+10 1.03684e+11 4.49651e+10
9.61102e+10 1.03751e+11 4.49942e+10
9.60236e+10 1.03817e+11 4.50234e+10
9.5937e+10 1.03884e+11 4.50525e+10
9.58504e+10 1.0395e+11 4.50815e+10
9.57636e+10 1.04016e+11 4.51105e+10
9.56767e+10 1.04082e+11 4.51394e+10
9.55898e+10 1.04148e+11 4.51683e+10
9.55028e+10 1.04214e+11 4.51971e+10
9.54157e+10 1.0428e+11 4.52259e+10
9.53285e+10 1.04345e+11 4.52547e+10
9.52412e+10 1.04411e+11 4.52834e+10
9.51539e+10 1.04476e+11 4.5312e+10
9.50664e+10 1.04542e+11 4.53406e+10
9.49789e+10 1.04607e+11 4.53692e+10
9.48914e+10 1.04672e+11 4.53977e+10
9.48037e+10 1.04737e+11 4.54261e+10
9.4716e+10 1.04802e+11 4.54545e+10
9.46282e+10 1.04867e+11 4.54829e+10
9.45404e+10 1.04932e+11 4.55112e+10
9.44524e+10 1.04996e+11 4.55394e+10
9.43644e+10 1.05061e+11 4.55676e+10
9.42764e+10 1.05125e+11 4.55958e+10
9.41882e+10 1.05189e+11 4.56239e+10
9.41e+10 1.05254e+11 4.5652e+10
9.40118e+10 1.05318e+11 4.568e+10
9.39234e+10 1.05382e+11 4.57079e+10
9.3835e+10 1.05446e+11 4.57359e+10
9.37466e+10 1.0551e+11 4.57637e+10
9.3658e+10 1.05573e+11 4.57915e+10
9.35695e+10 1.05637e+11 4.58193e+10
9.34808e+10 1.05701e+11 4.5847e+10
9.33921e+10 1.05764e+11 4.58747e+10
9.33034e+10 1.05827e+11 4.59023e+10
9.32145e+10 1.05891e+11 4.59299e+10
9.31257e+10 1.05954e+11 4.59575e+10
9.30367e+10 1.06017e+11 4.59849e+10
9.29477e+10 1.0608e+11 4.60124e+10
9.28587e+10 1.06142e+11 4.60398e+10
9.27696e+10 1.06205e+11 4.60671e+10
9.26804e+10 1.06268e+11 4.60944e+10
9.25912e+10 1.0633e+11 4.61217e+10
9.2502e+10 1.06393e+11 4.61489e+10
9.24127e+10 1.06455e+11 4.6176e+10
9.23233e+10 1.06517e+11 4.62032e+10
9.22339e+10 1.0658e+11 4.62302e+10
9.21444e+10 1.06642e+11 4.62572e+10
9.20549e+10 1.06704e+11 4.62842e+10
9.19653e+10 1.06765e+11 4.63111e+10
9.18757e+10 1.06827e+11 4.6338e+10
9.17861e+10 1.06889e+11 4.63649e+10
9.16964e+10 1.06951e+11 4.63917e+10
9.16066e+10 1.07012e+11 4.64184e+10
9.15168e+10 1.07073e+11 4.64451e+10
9.1427e+10 1.07135e+11 4.64718e+10
9.13371e+10 1.07196e+11 4.64984e+10
9.12471e+10 1.07257e+11 4.6525e+10
9.11572e+10 1.07318e+11 4.65515e+10
9.10671e+10 1.07379e+11 4.6578e+10
9.09771e+10 1.0744e+11 4.66044e+10
9.0887e+10 1.07501e+11 4.66308e+10
9.07968e+10 1.07561e+11 4.66572e+10
9.07066e+10 1.07622e+11 4.66835e+10
9.06164e+10 1.07682e+11 4.67097e+10
9.05261e+10 1.07743e+11 4.6736e+10
9.04358e+10 1.07803e+11 4.67621e+10
9.03454e+10 1.07863e+11 4.67883e+10
9.0255e+10 1.07923e+11 4.68144e+10
9.01646e+10 1.07983e+11 4.68404e+10
9.00741e+10 1.08043e+11 4.68664e+10
8.99836e+10 1.08103e+11 4.68924e+10
8.9893e+10 1.08163e+11 4.69183e+10
8.98024e+10 1.08222e+11 4.69442e+10
8.97118e+10 1.08282e+11 4.697e+10
8.96211e+10 1.08341e+11 4.69958e+10
8.95304e+10 1.08401e+11 4.70216e+10
8.94396e+10 1.0846e+11 4.70473e+10
8.93488e+10 1.08519e+11 4.7073e+10
8.9258e+10 1.08578e+11 4.70986e+10
8.91671e+10 1.08637e+11 4.71242e+10
8.90762e+10 1.08696e+11 4.71497e+10
8.89853e+10 1.08755e+11 4.71752e+10
8.88943e+10 1.08814e+11 4.72007e+10
8.88033e+10 1.08873e+11 4.72261e+10
8.87123e+10 1.08931e+11 4.72515e+10
8.86212e+10 1.0899e+11 4.72769e+10
8.85301e+10 1.09048e+11 4.73022e+10
8.8439e+10 1.09106e+11 4.73274e+10
8.83478e+10 1.09165e+11 4.73527e+10
8.82566e+10 1.09223e+11 4.73779e+10
8.81654e+10 1.09281e+11 4.7403e+10
8.80741e+10 1.09339e+11 4.74281e+10
8.79828e+10 1.09397e+11 4.74532e+10
8.78914e+10 1.09455e+11 4.74782e+10
8.78001e+10 1.09512e+11 4.75032e+10
8.77086e+10 1.0957e+11 4.75281e+10
8.76172e+10 1.09628e+11 4.75531e+10
8.75257e+10 1.09685e+11 4.75779e+10
8.74342e+10 1.09743e+11 4.76028e+10
8.73427e+10 1.098e+11 4.76276e+10
8.72511e+10 1.09857e+11 4.76523e+10
8.71595e+10 1.09914e+11 4.7677e+10
8.70679e+10 1.09971e+11 4.77017e+10
8.69762e+10 1.10028e+11 4.77263e+10
8.68846e+10 1.10085e+11 4.7751e+10
8.67928e+10 1.10142e+11 4.77755e+10
8.67011e+10 1.10199e+11 4.78e+10
8.66093e+10 1.10256e+11 4.78245e+10
8.65175e+10 1.10312e+11 4.7849e+10
8.64257e+10 1.10369e+11 4.78734e+10
8.63338e+10 1.10425e+11 4.78978e+10
8.62419e+10 1.10481e+11 4.79221e+10
8.615e+10 1.10538e+11 4.79464e+10
8.6058e+10 1.10594e+11 4.79707e+10
8.5966e+10 1.1065e+11 4.79949e+10
8.5874e+10 1.10706e+11 4.80191e+10
8.5782e+10 1.10762e+11 4.80433e+10
8.56899e+10 1.10818e+11 4.80674e+10
8.55978e+10 1.10874e+11 4.80915e+10
8.55057e+10 1.10929e+11 4.81155e+10
8.54135e+10 1.10985e+11 4.81395e+10
8.53213e+10 1.1104e+11 4.81635e+10
8.52291e+10 1.11096e+11 4.81874e+10
8.51369e+10 1.11151e+11 4.82113e+10
8.50446e+10 1.11207e+11 4.82352e+10
8.49523e+10 1.11262e+11 4.8259e+10
8.486e+10 1.11317e+11 4.82828e+10
8.47676e+10 1.11372e+11 4.83066e+10
8.46752e+10 1.11427e+11 4.83303e+10
8.45828e+10 1.11482e+11 4.8354e+10
8.44904e+10 1.11537e+11 4.83777e+10
8.4398e+10 1.11592e+11 4.84013e+10
8.43055e+10 1.11646e+11 4.84249e+10
8.4213e+10 1.11701e+11 4.84484e+10
8.41204e+10 1.11755e+11 4.84719e+10
8.40279e+10 1.1181e+11 4.84954e+10
8.39353e+10 1.11864e+11 4.85188e+10
8.38427e+10 1.11919e+11 4.85422e+10
8.375e+10 1.11973e+11 4.85656e+10
8.36573e+10 1.12027e+11 4.85889e+10
8.35646e+10 1.12081e+11 4.86122e+10
8.34719e+10 1.12135e+11 4.86355e+10
8.33792e+10 1.12189e+11 4.86587e+10
8.32864e+10 1.12243e+11 4.86819e+10
8.31936e+10 1.12297e+11 4.87051e+10
8.31008e+10 1.1235e+11 4.87282e+10
8.3008e+10 1.12404e+11 4.87513e+10
8.29151e+10 1.12458e+11 4.87744e+10
8.28222e+10 1.12511e+11 4.87974e+10
8.27293e+10 1.12564e+11 4.88204e+10
8.26363e+10 1.12618e+11 4.88434e+10
8.25433e+10 1.12671e+11 4.88663e+10
8.24504e+10 1.12724e+11 4.88892e+10
8.23573e+10 1.12777e+11 4.89121e+10
8.22643e+10 1.1283e+11 4.89349e+10
8.21712e+10 1.12883e+11 4.89577e+10
8.20781e+10 1.12936e+11 4.89804e+10
8.1985e+10 1.12989e+11 4.90032e+10
8.18919e+10 1.13042e+11 4.90259e+10
8.17987e+10 1.13094e+11 4.90485e+10
8.17055e+10 1.13147e+11 4.90712e+10
8.16123e+10 1.13199e+11 4.90937e+10
8.15191e+10 1.13252e+11 4.91163e+10
8.14258e+10 1.13304e+11 4.91388e+10
8.13325e+10 1.13357e+11 4.91613e+10
8.12392e+10 1.13409e+11 4.91838e+10
8.11459e+10 1.13461e+11 4.92062e+10
8.10525e+10 1.13513e+11 4.92286e+10
8.09592e+10 1.13565e+11 4.9251e+10
8.08658e+10 1.13617e+11 4.92733e+10
8.07723e+10 1.13669e+11 4.92956e+10
8.06789e+10 1.13721e+11 4.93179e+10
8.05854e+10 1.13772e+11 4.93401e+10
8.04919e+10 1.13824e+11 4.93623e+10
8.03984e+10 1.13876e+11 4.93845e+10
8.03049e+10 1.13927e+11 4.94066e+10
8.02113e+10 1.13979e+11 4.94287e+10
8.01177e+10 1.1403e+11 4.94508e+10
8.00241e+10 1.14081e+11 4.94728e+10
7.99305e+10 1.14132e+11 4.94949e+10
7.98369e+10 1.14184e+11 4.95168e+10
7.97432e+10 1.14235e+11 4.95388e+10
7.96495e+10 1.14286e+11 4.95607e+10
7.95558e+10 1.14337e+11 4.95826e+10
7.9462e+10 1.14387e+11 4.96044e+10
7.93683e+10 1.14438e+11 4.96262e+10
7.92745e+10 1.14489e+11 4.9648e+10
7.91807e+10 1.1454e+11 4.96698e+10
7.90869e+10 1.1459e+11 4.96915e+10
7.8993e+10 1.14641e+11 4.97132e+10
7.88991e+10 1.14691e+11 4.97349e+10
7.88053e+10 1.14741e+11 4.97565e+10
7.87113e+10 1.14792e+11 4.97781e+10
7.86174e+10 1.14842e+11 4.97997e+10
7.85234e+10 1.14892e+11 4.98212e+10
7.84295e+10 1.14942e+11 4.98427e+10
7.83355e+10 1.14992e+11 4.98642e+10
7.82415e+10 1.15042e+11 4.98856e+10
7.81474e+10 1.15092e+11 4.99071e+10
7.80533e+10 1.15142e+11 4.99284e+10
7.79593e+10 1.15192e+11 4.99498e+10
7.78652e+10 1.15241e+11 4.99711e+10
7.7771e+10 1.15291e+11 4.99924e+10
7.76769e+10 1.15341e+11 5.00137e+10
7.75827e+10 1.1539e+11 5.00349e+10
7.74885e+10 1.15439e+11 5.00561e+10
7.73943e+10 1.15489e+11 5.00773e+10
7.73001e+10 1.15538e+11 5.00984e+10
7.72059e+10 1.15587e+11 5.01195e+10
7.71116e+10 1.15636e+11 5.01406e+10
7.70173e+10 1.15685e+11 5.01616e+10
7.6923e+10 1.15734e+11 5.01826e+10
7.68287e+10 1.15783e+11 5.02036e+10
7.67343e+10 1.15832e+11 5.02246e+10
7.66399e+10 1.15881e+11 5.02455e+10
7.65455e+10 1.1593e+11 5.02664e+10
7.64511e+10 1.15978e+11 5.02873e+10
7.63567e+10 1.16027e+11 5.03081e+10
7.62623e+10 1.16075e+11 5.03289e+10
7.61678e+10 1.16124e+11 5.03497e+10
7.60733e+10 1.16172e+11 5.03704e+10
7.59788e+10 1.16221e+11 5.03912e+10
7.58843e+10 1.16269e+11 5.04119e+10
7.57897e+10 1.16317e+11 5.04325e+10
7.56951e+10 1.16365e+11 5.04531e+10
7.56005e+10 1.16413e+11 5.04737e+10
7.55059e+10 1.16461e+11 5.04943e+10
7.54113e+10 1.16509e+11 5.05148e+10
7.53167e+10 1.16557e+11 5.05354e+10
7.5222e+10 1.16605e+11 5.05558e+10
7.51273e+10 1.16652e+11 5.05763e+10
7.50326e+10 1.167e+11 5.05967e+10
7.49379e+10 1.16748e+11 5.06171e+10
7.48431e+10 1.16795e+11 5.06375e+10
7.47484e+10 1.16843e+11 5.06578e+10
7.46536e+10 1.1689e+11 5.06781e+10
7.45588e+10 1.16937e+11 5.06984e+10
7.4464e+10 1.16984e+11 5.07186e+10
7.43692e+10 1.17032e+11 5.07389e+10
7.42743e+10 1.17079e+11 5.0759e+10
7.41794e+10 1.17126e+11 5.07792e+10
7.40845e+10 1.17173e+11 5.07993e+10
7.39896e+10 1.1722e+11 5.08194e+10
7.38947e+10 1.17267e+11 5.08395e+10
7.37998e+10 1.17313e+11 5.08596e+10
7.37048e+10 1.1736e+11 5.08796e+10
7.36098e+10 1.17407e+11 5.08996e+10
7.35148e+10 1.17453e+11 5.09195e+10
7.34198e+10 1.175e+11 5.09395e+10
7.33248e+10 1.17546e+11 5.09594e+10
7.32297e+10 1.17593e+11 5.09792e+10
7.31346e+10 1.17639e+11 5.09991e+10
7.30395e+10 1.17685e+11 5.10189e+10
7.29444e+10 1.17731e+11 5.10387e+10
7.28493e+10 1.17778e+11 5.10584e+10
7.27542e+10 1.17824e+11 5.10782e+10
7.2659e+10 1.1787e+11 5.10979e+10
7.25638e+10 1.17916e+11 5.11176e+10
7.24686e+10 1.17961e+11 5.11372e+10
7.23734e+10 1.18007e+11 5.11568e+10
7.22782e+10 1.18053e+11 5.11764e+10
7.21829e+10 1.18099e+11 5.1196e+10
7.20877e+10 1.18144e+11 5.12155e+10
7.19924e+10 1.1819e+11 5.1235e+10
7.18971e+10 1.18235e+11 5.12545e+10
7.18018e+10 1.18281e+11 5.1274e+10
7.17064e+10 1.18326e+11 5.12934e+10
7.16111e+10 1.18371e+11 5.13128e+10
7.15157e+10 1.18417e+11 5.13321e+10
7.14203e+10 1.18462e+11 5.13515e+10
7.13249e+10 1.18507e+11 5.13708e+10
7.12295e+10 1.18552e+11 5.13901e+10
7.11341e+10 1.18597e+11 5.14094e+10
7.10386e+10 1.18642e+11 5.14286e+10
7.09432e+10 1.18687e+11 5.14478e+10
7.08477e+10 1.18732e+11 5.1467e+10
7.07522e+10 1.18776e+11 5.14861e+10
7.06567e+10 1.18821e+11 5.15052e+10
7.05611e+10 1.18866e+11 5.15243e+10
7.04656e+10 1.1891e+11 5.15434e+10
7.037e+10 1.18955e+11 5.15624e+10
7.02744e+10 1.18999e+11 5.15815e+10
7.01788e+10 1.19043e+11 5.16004e+10
7.00832e+10 1.19088e+11 5.16194e+10
6.99876e+10 1.19132e+11 5.16383e+10
6.9892e+10 1.19176e+11 5.16572e+10
6.97963e+10 1.1922e+11 5.16761e+10
6.97006e+10 1.19264e+11 5.1695e+10
6.96049e+10 1.19308e+11 5.17138e+10
6.95092e+10 1.19352e+11 5.17326e+10
6.94135e+10 1.19396e+11 5.17514e+10
6.93178e+10 1.1944e+11 5.17701e+10
6.9222e+10 1.19483e+11 5.17888e+10
6.91262e+10 1.19527e+11 5.18075e+10
6.90305e+10 1.19571e+11 5.18262e+10
6.89347e+10 1.19614e+11 5.18448e+10
6.88388e+10 1.19658e+11 5.18634e+10
6.8743e+10 1.19701e+11 5.1882e+10
6.86472e+10 1.19744e+11 5.19006e+10
6.85513e+10 1.19788e+11 5.19191e+10
6.84554e+10 1.19831e+11 5.19376e+10
6.83595e+10 1.19874e+11 5.19561e+10
6.82636e+10 1.19917e+11 5.19746e+10
6.81677e+10 1.1996e+11 5.1993e+10
6.80718e+10 1.20003e+11 5.20114e+10
6.79758e+10 1.20046e+11 5.20298e+10
6.78799e+10 1.20089e+11 5.20481e+10
6.77839e+10 1.20132e+11 5.20665e+10
6.76879e+10 1.20175e+11 5.20848e+10
6.75919e+10 1.20217e+11 5.2103e+10
6.74959e+10 1.2026e+11 5.21213e+10
6.73998e+10 1.20303e+11 5.21395e+10
6.73038e+10 1.20345e+11 5.21577e+10
6.72077e+10 1.20388e+11 5.21759e+10
6.71117e+10 1.2043e+11 5.2194e+10
6.70156e+10 1.20472e+11 5.22121e+10
6.69195e+10 1.20515e+11 5.22302e+10
6.68233e+10 1.20557e+11 5.22483e+10
6.67272e+10 1.20599e+11 5.22663e+10
6.66311e+10 1.20641e+11 5.22844e+10
6.65349e+10 1.20683e+11 5.23024e+10
6.64387e+10 1.20725e+11 5.23203e+10
6.63425e+10 1.20767e+11 5.23383e+10
6.62463e+10 1.20809e+11 5.23562e+10
6.61501e+10 1.20851e+11 5.23741e+10
6.60539e+10 1.20892e+11 5.2392e+10
6.59576e+10 1.20934e+11 5.24098e+10
6.58614e+10 1.20976e+11 5.24276e+10
6.57651e+10 1.21017e+11 5.24454e+10
6.56688e+10 1.21059e+11 5.24632e+10
6.55725e+10 1.211e+11 5.24809e+10
6.54762e+10 1.21141e+11 5.24986e+10
6.53799e+10 1.21183e+11 5.25163e+10
6.52836e+10 1.21224e+11 5.2534e+10
6.51872e+10 1.21265e+11 5.25517e+10
6.50909e+10 1.21306e+11 5.25693e+10
6.49945e+10 1.21348e+11 5.25869e+10
6.48981e+10 1.21389e+11 5.26045e+10
6.48017e+10 1.2143e+11 5.2622e+10
6.47053e+10 1.2147e+11 5.26395e+10
6.46089e+10 1.21511e+11 5.2657e+10
6.45124e+10 1.21552e+11 5.26745e+10
6.4416e+10 1.21593e+11 5.2692e+10
6.43195e+10 1.21634e+11 5.27094e+10
6.42231e+10 1.21674e+11 5.27268e+10
6.41266e+10 1.21715e+11 5.27442e+10
6.40301e+10 1.21755e+11 5.27616e+10
6.39336e+10 1.21796e+11 5.27789e+10
6.3837e+10 1.21836e+11 5.27962e+10
6.37405e+10 1.21877e+11 5.28135e+10
6.36439e+10 1.21917e+11 5.28308e+10
6.35474e+10 1.21957e+11 5.2848e+10
6.34508e+10 1.21997e+11 5.28652e+10
6.33542e+10 1.22037e+11 5.28824e+10
6.32576e+10 1.22078e+11 5.28996e+10
6.3161e+10 1.22118e+11 5.29167e+10
6.30644e+10 1.22158e+11 5.29339e+10
6.29678e+10 1.22197e+11 5.2951e+10
6.28711e+10 1.22237e+11 5.29681e+10
6.27745e+10 1.22277e+11 5.29851e+10
6.26778e+10 1.22317e+11 5.30022e+10
6.25811e+10 1.22357e+11 5.30192e+10
6.24845e+10 1.22396e+11 5.30362e+10
6.23878e+10 1.22436e+11 5.30531e+10
6.2291e+10 1.22475e+11 5.30701e+10
6.21943e+10 1.22515e+11 5.3087e+10
6.20976e+10 1.22554e+11 5.31039e+10
6.20008e+10 1.22594e+11 5.31208e+10
6.19041e+10 1.22633e+11 5.31376e+10
6.18073e+10 1.22672e+11 5.31545e+10
6.17105e+10 1.22711e+11 5.31713e+10
6.16137e+10 1.2275e+11 5.31881e+10
6.15169e+10 1.2279e+11 5.32049e+10
6.14201e+10 1.22829e+11 5.32216e+10
6.13233e+10 1.22868e+11 5.32383e+10
6.12265e+10 1.22907e+11 5.3255e+10
6.11296e+10 1.22945e+11 5.32717e+10
6.10328e+10 1.22984e+11 5.32884e+10
6.09359e+10 1.23023e+11 5.3305e+10
6.0839e+10 1.23062e+11 5.33217e+10
6.07421e+10 1.231e+11 5.33383e+10
6.06452e+10 1.23139e+11 5.33548e+10
6.05483e+10 1.23178e+11 5.33714e+10
6.04514e+10 1.23216e+11 5.33879e+10
6.03544e+10 1.23255e+11 5.34044e+10
